AN	GI	Species	Genome_length	ncbi_name	ncbi_taxid
NC_082804.1	2587926775	Hippoglossoides elassodon	17216	Hippoglossoides elassodon	30945
NC_082805.1	2587926789	Microstomus pacificus	16898	Microstomus pacificus	89058
NC_082806.1	2587926803	Psettichthys melanostictus	17149	Psettichthys melanostictus	195639
NC_082807.1	2587926817	Lumpenus sagitta	16526	Lumpenus sagitta	428036
NC_082808.1	2587926831	Beringraja binoculata	16910	Beringraja binoculata	2838337
NC_082809.1	2587926845	Bathyraja interrupta	16770	Bathyraja interrupta	341244
NC_082810.1	2587926859	Hexagrammos stelleri	16511	Hexagrammos stelleri	192378
NC_082811.1	2587926873	Hexagrammos decagrammus	16498	Hexagrammos decagrammus	274741
NC_082812.1	2587926887	Lepidopsetta polyxystra	17055	Lepidopsetta polyxystra	433389
NC_082813.1	2587926901	Hemilepidotus hemilepidotus	16902	Hemilepidotus hemilepidotus	433390
NC_082814.1	2587926915	Triglops pingelii	16884	Triglops pingelii	433391
NC_082815.1	2587926929	Icelinus borealis	17122	Icelinus borealis	433388
NC_082816.1	2587926943	Sebastes emphaeus	17341	Sebastes emphaeus	72071
NC_082817.1	2587926957	Triglops macellus	16808	Triglops macellus	433386
NC_082818.1	2587926971	Sebastes elongatus	17336	Sebastes elongatus	72070
NC_082819.1	2587926985	Trichodon trichodon	16870	Trichodon trichodon	209541
NC_082820.1	2587926999	Sebastolobus alascanus	16495	Sebastolobus alascanus	72110
NC_082821.1	2587927013	Sebastes diploproa	17728	Sebastes diploproa	72069
NC_082827.1	2587927325	Thienemanniella curva	16977	Thienemanniella curva	3025417
NC_082828.1	2587927339	Thienemanniella majuscula	16550	Thienemanniella majuscula	611686
NC_082829.1	2587927353	Thienemanniella triangula	16395	Thienemanniella triangula	3072306
NC_082830.1	2587927367	Thienemanniella xena	16651	Thienemanniella xena	611689
NC_082831.1	2587927381	Thienemanniella tusimufegea	17179	Thienemanniella tusimufegea	3072307
NC_082846.1	2587927708	Paralichthys olivaceus x Verasper variegatus	16946	Paralichthys olivaceus x Verasper variegatus	3072172
NC_082847.1	2587927722	Phenacoscorpius nebris	16494	Phenacoscorpius nebris	2969293
NC_082848.1	2587927736	Myripristis pralinia	16497	Myripristis pralinia	753646
NC_082849.1	2587927750	Turrum fulvoguttatum	16562	Turrum fulvoguttatum	3040460
NC_082850.1	2587927764	Naso brevirostris	16515	Naso brevirostris	238055
NC_082851.1	2587927778	Cubiceps baxteri	16508	Cubiceps baxteri	319749
NC_082852.1	2587927792	Evermannella ahlstromi	18197	Evermannella ahlstromi	3028462
NC_082853.1	2587927806	Nansenia crassa	16619	Nansenia crassa	2970949
NC_082860.1	2587928776	Pseudabris przewalskyi	15692	Pseudabris przewalskyi	3047135
NC_082861.1	2587928790	Pseudabris longiventris	15685	Pseudabris longiventris	2506998
NC_082862.1	2587928804	Pseudabris hingstoni	15689	Pseudabris hingstoni	2506997
NC_082864.1	2587928862	Macroglossum bombylans	15461	Macroglossum bombylans	2759497
NC_082865.1	2587928876	Macroglossum fritzei	15336	Macroglossum fritzei	1087512
NC_082866.1	2587928890	Macroglossum pyrrhostictum	15348	Macroglossum pyrrhostictum	2859697
NC_082867.1	2587928904	Neogurelca himachala	15264	Neogurelca himachala	522852
NC_082868.1	2587928918	Sataspes xylocoparis	15201	Sataspes xylocoparis	1088418
NC_082869.1	2587928932	Cechetra lineosa	15312	Cechetra lineosa	1652091
NC_082870.1	2587928946	Craspedortha porphyria	15384	Craspedortha porphyria	1086255
NC_082871.1	2587928960	Pergesa acteus	16035	Pergesa acteus	522862
NC_082872.1	2587928974	Theretra silhetensis	15377	Theretra silhetensis	283866
NC_082873.1	2587928988	Acherontia styx	15341	Acherontia styx	469309
NC_082874.1	2587929002	Dolbina tancrei	15224	Dolbina tancrei	522812
NC_082875.1	2587929016	Sphingulus mus	15214	Sphingulus mus	1088212
NC_082876.1	2587929030	Sphinx ligustri	15328	Sphinx ligustri	470732
NC_082877.1	2587929045	Acanthopleura vaillantii	15271	Acanthopleura vaillantii	1169768
NC_082878.1	2587929060	Empoascanara falcata	15151	Empoascanara falcata	3057152
NC_082879.1	2587929078	Trapezia serenei	15390	Trapezia serenei	1349625
NC_082880.1	2587929094	Tetralia glaberrima	15589	Tetralia glaberrima	652078
NC_082881.1	2587929108	Trapezia lutea	15718	Trapezia lutea	1977301
NC_082882.1	2587929122	Trapezia cymodoce	15730	Trapezia cymodoce	84665
NC_082883.1	2587929136	Trapezia guttata	15347	Trapezia guttata	652055
NC_082884.1	2587929150	Tetralia rubridactyla	15579	Tetralia rubridactyla	3022720
NC_082885.1	2587929164	Domecia hispida	15588	Domecia hispida	652862
NC_082886.1	2587929178	Trapezia garthi	16898	Trapezia garthi	3073166
NC_082887.1	2587929192	Trapezia septata	15926	Trapezia septata	1550555
NC_082888.1	2587929206	Trapezia digitalis	15839	Trapezia digitalis	2990467
NC_082889.1	2587929220	Tetraloides heterodactylus	15869	Tetraloides heterodactylus	3022721
NC_082890.1	2587929234	Trapezia rufopunctata	15783	Trapezia rufopunctata	399052
NC_082891.1	2587929248	Trapezia formosa	15997	Trapezia formosa	3022722
NC_082892.1	2587929262	Tetraloides nigrifrons	15731	Tetraloides nigrifrons	652081
NC_082893.1	2587929276	Tetralia nigrolineata	15587	Tetralia nigrolineata	652079
NC_082894.1	2587929290	Trapezia bidentata	15770	Trapezia bidentata	652874
NC_082895.1	2587929304	Quadrella coronata	15811	Quadrella coronata	652071
NC_082896.1	2587929318	Trapezia tigrina	15175	Trapezia tigrina	652056
NC_082897.1	2587929332	Empoascanara quarta	15354	Empoascanara quarta	3057154
NC_082898.1	2587929346	Empoascanara defecta	15338	Empoascanara defecta	3057151
NC_082899.1	2587929360	Empoascanara plamka	15279	Empoascanara plamka	2906264
NC_082900.1	2587929374	Empoascanara alami	15255	Empoascanara alami	3057148
NC_082901.1	2587929388	Empoascanara circumscripta	15494	Empoascanara circumscripta	3057150
NC_082902.1	2587929402	Empoascanara angkhangica	14928	Empoascanara angkhangica	3057149
NC_082903.1	2587929416	Empoascanara hongkongica	15739	Empoascanara hongkongica	3057153
NC_082905.1	2587929516	Trichochrysea japana	15681	Trichochrysea japana	3073295
NC_082908.1	2587929698	Aoteapsyche colonica	14732	Aoteapsyche colonica	177870
NC_082909.1	2587929712	Archichauliodes diversus	15767	Archichauliodes diversus	1763602
NC_082910.1	2587929726	Olinga feredayi	14920	Olinga feredayi	177813
NC_082912.1	2587929754	Deleatidium vernale	15511	Deleatidium vernale	1968931
NC_082930.1	2587930909	Ostrocerca truncata	15971	Ostrocerca truncata	1056698
NC_082931.1	2587930923	Tropilaelaps mercedesae	15009	Tropilaelaps mercedesae	418985
NC_082932.1	2587930937	Lisarda rhypara	16038	Lisarda rhypara	204544
NC_082933.1	2587930951	Euparatettix tridentatus	15086	Euparatettix tridentatus	3068913
NC_082934.1	2587930965	Exothotettix guangxiensis	17643	Exothotettix guangxiensis	3068914
NC_082935.1	2587930979	Teredorus guangxiensis	15398	Teredorus guangxiensis	510007
NC_082940.1	2587931032	Cottus pollux	16557	Cottus pollux	137882
NC_082941.1	2587931046	Ocnus glacialis	16778	Ocnus glacialis	3074281
NC_082942.1	2587931060	Fluvitrygon signifer	17660	Fluvitrygon signifer	3030690
NC_082946.1	2587931156	Dorcus curvidens	17085	Dorcus curvidens	617696
NC_082947.1	2587931170	Dorcus davidis	15785	Dorcus davidis	617670
NC_082948.1	2587931184	Dorcus hopei	17670	Dorcus hopei	618762
NC_082949.1	2587931198	Dorcus linwenhsini	18320	Dorcus linwenhsini	3074305
NC_082950.1	2587931212	Dorcus rectus	17247	Dorcus rectus	231732
NC_082951.1	2587931226	Dorcus tanakai	17506	Dorcus tanakai	3074306
NC_082952.1	2587931240	Dorcus tityus	18370	Dorcus tityus	1627845
NC_082953.1	2587931254	Falcicornis taibaishanensis	17334	Falcicornis taibaishanensis	3074312
NC_082954.1	2587931268	Hemisodorcus arrowi	17559	Hemisodorcus arrowi	617863
NC_082955.1	2587931282	Hemisodorcus derelictus	19813	Hemisodorcus derelictus	617864
NC_082956.1	2587931296	Hemisodorcus donckieri	18063	Hemisodorcus donckieri	617865
NC_082957.1	2587931310	Hemisodorcus macleayii	17976	Hemisodorcus macleayii	3074307
NC_082958.1	2587931324	Hemisodorcus rubrofemoratus	17399	Hemisodorcus rubrofemoratus	617871
NC_082959.1	2587931338	Hemisodorcus sinensis	16901	Hemisodorcus sinensis	617872
NC_082960.1	2587931352	Dorcus cervulus	17356	Dorcus cervulus	3074309
NC_082961.1	2587931368	Serrognathus castanicolor	17088	Serrognathus castanicolor	3074308
NC_082962.1	2587931382	Dorcus hirticornis	18237	Dorcus hirticornis	3074310
NC_082964.1	2587931483	Cheiracanthium brevispinum	14703	Cheiracanthium brevispinum	2773961
NC_082973.1	2587932074	Thamnaconus multilineatus	16435	Thamnaconus multilineatus	2057782
NC_082982.1	2587932792	Kroppcarcinus siderastreicola	15629	Kroppcarcinus siderastreicola	1903112
NC_082983.1	2587932806	Opecarcinus hypostegus	15702	Opecarcinus hypostegus	1903098
NC_082984.1	2587932820	Troglocarcinus corallicola	15637	Troglocarcinus corallicola	1903116
NC_082986.1	2587932848	Astronesthes gibbsi	17767	Astronesthes gibbsi	3148947
NC_082987.1	2587932862	Coryphaenoides armatus	16813	Coryphaenoides armatus	76798
NC_082988.1	2587932876	Nemipterus balinensoides	17032	Nemipterus balinensoides	2650370
NC_082989.1	2587932890	Synodus macrops	16451	Synodus macrops	1585515
NC_082992.1	2587932932	Albula vulpes	16357	Albula vulpes	54909
NC_082993.1	2587932946	Hyporhamphus meeki	16524	Hyporhamphus meeki	2736013
NC_082994.1	2587932960	Astrapogon stellatus	17011	Astrapogon stellatus	588212
NC_082995.1	2587932974	Coelorinchus caelorhincus	16671	Coelorinchus caelorhincus	630657
NC_082996.1	2587932988	Aulopus filamentosus	16485	Aulopus filamentosus	430081
NC_082997.1	2587933002	Priacanthus arenatus	16996	Priacanthus arenatus	428431
NC_082998.1	2587933016	Gephyroberyx darwinii	16539	Gephyroberyx darwinii	334984
NC_082999.1	2587933030	Rhinoptera bonasus	18365	Rhinoptera bonasus	118255
NC_083002.1	2587933072	Physiculus nematopus	16909	Physiculus nematopus	2048758
NC_083003.1	2587933086	Eques lanceolatus	16492	Eques lanceolatus	3363571
NC_083004.1	2587933100	Pontinus nematophthalmus	16505	Pontinus nematophthalmus	2996719
NC_083005.1	2587933114	Synodus poeyi	16417	Synodus poeyi	1226406
NC_083006.1	2587933128	Stephanoberyx monae	16518	Stephanoberyx monae	2996729
NC_083008.1	2587933156	Upeneus parvus	16425	Upeneus parvus	461258
NC_083009.1	2587933170	Gastropsetta frontalis	16908	Gastropsetta frontalis	1311550
NC_083010.1	2587933184	Brotula barbata	16447	Brotula barbata	432164
NC_083011.1	2587933198	Coryphaenoides alateralis	16932	Coryphaenoides alateralis	630668
NC_083012.1	2587933212	Trachonurus sulcatus	16936	Trachonurus sulcatus	630746
NC_083014.1	2587933240	Citharichthys cornutus	16733	Citharichthys cornutus	1282419
NC_083015.1	2587933254	Gymnothorax kolpos	16566	Gymnothorax kolpos	1412986
NC_083016.1	2587933268	Xenoconger fryeri	16624	Xenoconger fryeri	1604597
NC_083017.1	2587933282	Entomacrodus strasburgi	16522	Entomacrodus strasburgi	2108420
NC_083018.1	2587933296	Ctenogobius saepepallens	16489	Ctenogobius saepepallens	167447
NC_083019.1	2587933310	Fundulus luciae	16508	Fundulus luciae	722635
NC_083020.1	2587933324	Menticirrhus littoralis	16503	Menticirrhus littoralis	278736
NC_083021.1	2587933338	Chasmodes bosquianus	16490	Chasmodes bosquianus	521180
NC_083022.1	2587933352	Ariomma bondi	16539	Ariomma bondi	490246
NC_083023.1	2587933366	Ariomma melana	16531	Ariomma melana	3352198
NC_083024.1	2587933380	Prionotus evolans	16907	Prionotus evolans	1266881
NC_083025.1	2587933394	Nealotus tripes	16849	Nealotus tripes	372800
NC_083026.1	2587933408	Synodus foetens	16448	Synodus foetens	399151
NC_083027.1	2587933422	Trachinocephalus myops	16408	Trachinocephalus myops	172131
NC_083028.1	2587933436	Xyrichtys novacula	17265	Xyrichtys novacula	13765
NC_083029.1	2587933450	Fistularia tabacaria	16463	Fistularia tabacaria	1046056
NC_083030.1	2587933464	Ancylopsetta ommata	16761	Ancylopsetta ommata	1286116
NC_083031.1	2587933478	Paralichthys albigutta	17035	Paralichthys albigutta	141885
NC_083033.1	2587933506	Bellator egretta	16947	Bellator egretta	1536606
NC_083034.1	2587933520	Kathetostoma albigutta	16474	Kathetostoma albigutta	348052
NC_083035.1	2587933534	Argentina striata	16631	Argentina striata	700623
NC_083037.1	2587933562	Prionotus carolinus	16602	Prionotus carolinus	1266880
NC_083038.1	2587933576	Citharichthys arctifrons	16823	Citharichthys arctifrons	1231344
NC_083039.1	2587933590	Bembrops anatirostris	16903	Bembrops anatirostris	1206913
NC_083040.1	2587933604	Pontinus longispinis	16504	Pontinus longispinis	274698
NC_083041.1	2587933618	Bathyanthias cubensis	16644	Bathyanthias cubensis	2996725
NC_083042.1	2587933632	Pontinus rathbuni	18937	Pontinus rathbuni	1311485
NC_083043.1	2587933646	Naucrates ductor	16502	Naucrates ductor	875791
NC_083044.1	2587933660	Anthias woodsi	16684	Anthias woodsi	2163919
NC_083045.1	2587933674	Pleuronichthys coenosus	16863	Pleuronichthys coenosus	269452
NC_083046.1	2591480033	Bathymaster signatus	16517	Bathymaster signatus	274808
NC_083047.1	2587933688	Sebastes polyspinis	16964	Sebastes polyspinis	394702
NC_083048.1	2587933702	Antimora microlepis	16955	Antimora microlepis	497157
NC_083049.1	2587933716	Eopsetta jordani	17024	Eopsetta jordani	195609
NC_083050.1	2587933730	Citharichthys stigmaeus	16776	Citharichthys stigmaeus	319775
NC_083051.1	2587933744	Stathmonotus gymnodermis	16565	Stathmonotus gymnodermis	942588
NC_083052.1	2587933758	Serranus notospilus	16614	Serranus notospilus	1311498
NC_083053.1	2587933772	Tomicodon cryptus	16562	Tomicodon cryptus	2912956
NC_083054.1	2587933786	Scorpaena agassizii	16996	Scorpaena agassizii	1311494
NC_083055.1	2587933800	Centropristis striata	17060	Centropristis striata	184440
NC_083056.1	2587933814	Hypleurochilus springeri	16494	Hypleurochilus springeri	345254
NC_083057.1	2587933828	Stegastes leucostictus	18330	Stegastes leucostictus	258452
NC_083058.1	2587933842	Stegastes adustus	16978	Stegastes adustus	161915
NC_083059.1	2587933856	Starksia nanodes	16483	Starksia nanodes	57856
NC_083060.1	2587933870	Fundulus pulvereus	16529	Fundulus pulvereus	76054
NC_083061.1	2587933884	Albatrossia pectoralis	16970	Albatrossia pectoralis	83392
NC_083062.1	2587933898	Gymnothorax monostigma	16584	Gymnothorax monostigma	3028464
NC_083063.1	2587933912	Chromis acares	16962	Chromis acares	997966
NC_083064.1	2587933926	Cirripectes polyzona	16491	Cirripectes polyzona	879475
NC_083065.1	2587933940	Pseudogramma paucilepis	16629	Pseudogramma paucilepis	1874689
NC_083066.1	2587933954	Amblycirrhitus pinos	17100	Amblycirrhitus pinos	390302
NC_083067.1	2587933968	Blenniella gibbifrons	16490	Blenniella gibbifrons	1146954
NC_083069.1	2587933996	Plectroglyphidodon fasciolatus	16616	Plectroglyphidodon fasciolatus	80994
NC_083070.1	2587934010	Monopenchelys acuta	16602	Monopenchelys acuta	1182258
NC_083071.1	2587934024	Remora brachyptera	16639	Remora brachyptera	641292
NC_083072.1	2587934038	Sudis atrox	17951	Sudis atrox	509852
NC_083073.1	2587934052	Lepophidium profundorum	16756	Lepophidium profundorum	334371
NC_083074.1	2587934066	Hypoplectrus unicolor	16929	Hypoplectrus unicolor	146808
NC_083075.1	2587934080	Hypoplectrus puella	16926	Hypoplectrus puella	146810
NC_083076.1	2587934094	Hypoplectrus floridae	16911	Hypoplectrus floridae	1230408
NC_083077.1	2587934108	Gadomus longifilis	18120	Gadomus longifilis	1355659
NC_083078.1	2587934122	Astrapogon alutus	16804	Astrapogon alutus	588210
NC_083079.1	2587934136	Conger oceanicus	18059	Conger oceanicus	94395
NC_083080.1	2587934150	Bothus robinsi	17673	Bothus robinsi	195598
NC_083092.1	2587935115	Cantherhines pullus	16427	Cantherhines pullus	303713
NC_083093.1	2587935129	Ophidion marginatum	16987	Ophidion marginatum	1459852
NC_083094.1	2587935143	Lagenorhynchus albirostris	16393	Lagenorhynchus albirostris	27610
NC_083117.1	2591480047	Cinclus pallasii	16812	Cinclus pallasii	245049
NC_083121.1	2591480247	Baronia brevicornis	15173	Baronia brevicornis	132695
NC_083123.1	2591480274	Eumorphobotys obscuralis	15348	Eumorphobotys obscuralis	2078669
NC_083124.1	2591480288	Circobotys aurealis	15288	Circobotys aurealis	2927147
NC_083125.1	2591480302	Demobotys pervulgalis	15103	Demobotys pervulgalis	2249527
NC_083126.1	2591480316	Crypsiptya coclesalis	15301	Crypsiptya coclesalis	2078668
NC_083130.1	2591480592	Pseudophilothrips ichini	15281	Pseudophilothrips ichini	754119
NC_083132.1	2591480680	Urolophus aurantiacus	18126	Urolophus aurantiacus	195339
NC_083140.1	2591481183	Gymnothorax odishi	16579	Gymnothorax odishi	3075791
NC_083148.1	2591481768	Baeodon alleni	16226	Baeodon alleni	153295
NC_083149.1	2591481782	Cheilopogon abei	16530	Cheilopogon abei	938380
NC_083150.1	2591481796	Sternoptyx obscura	19141	Sternoptyx obscura	81875
NC_083151.1	2591481810	Chromodoris elisabethina	14252	Chromodoris elisabethina	508129
NC_083152.1	2591481824	Rhynchophorus phoenicis	17161	Rhynchophorus phoenicis	206503
NC_083153.1	2591481838	Giraffa reticulata	16433	Giraffa reticulata	409609
NC_083155.1	2591481852	Symphysanodon katayamai	17362	Symphysanodon katayamai	1382212
NC_083156.1	2591481866	Trinectes inscriptus	16568	Trinectes inscriptus	722570
NC_083157.1	2591481880	Bathygadus melanobranchus	18624	Bathygadus melanobranchus	630650
NC_083159.1	2591481908	Baldwinella vivanus	16836	Baldwinella vivanus	1311448
NC_083160.1	2591481922	Laemonema goodebeanorum	16767	Laemonema goodebeanorum	630676
NC_083161.1	2591481936	Malacocephalus laevis	18380	Malacocephalus laevis	630738
NC_083162.1	2591481950	Polymetme thaeocoryla	16700	Polymetme thaeocoryla	700660
NC_083164.1	2591481978	Gadella imberbis	17287	Gadella imberbis	1266868
NC_083165.1	2591481992	Gadomus arcuatus	17508	Gadomus arcuatus	1355534
NC_083166.1	2591482006	Scorpaena brachyptera	17079	Scorpaena brachyptera	2996722
NC_083167.1	2591482020	Lepidopus altifrons	16510	Lepidopus altifrons	499860
NC_083168.1	2591482034	Sphyraena borealis	16739	Sphyraena borealis	372791
NC_083169.1	2591482048	Baldwinella aureorubens	16864	Baldwinella aureorubens	1206918
NC_083170.1	2591482062	Monolene sessilicauda	18156	Monolene sessilicauda	1266886
NC_083171.1	2591482076	Benthodesmus simonyi	16804	Benthodesmus simonyi	499859
NC_083172.1	2591482090	Atheresthes evermanni	17175	Atheresthes evermanni	195645
NC_083173.1	2591482104	Atheresthes stomias	17133	Atheresthes stomias	428034
NC_083174.1	2591482118	Eucinostomus gula	17336	Eucinostomus gula	435273
NC_083175.1	2591482132	Tigrigobius multifasciatus	16836	Tigrigobius multifasciatus	203335
NC_083176.1	2591482146	Myrophis microchir	17899	Myrophis microchir	1368085
NC_083177.1	2591482160	Bathytyphlops marionae	17337	Bathytyphlops marionae	1916735
NC_083178.1	2591482174	Uroconger lepturus	17697	Uroconger lepturus	189925
NC_083179.1	2591482188	Priolepis semidoliata	17277	Priolepis semidoliata	1156130
NC_083180.1	2591482202	Ophidion muraenolepis	16976	Ophidion muraenolepis	2589338
NC_083181.1	2591482216	Pleurosicya micheli	19238	Pleurosicya micheli	595630
NC_083182.1	2591482230	Centropyge nigriocellus	16721	Centropyge nigriocellus	2923461
NC_083183.1	2591482244	Euprotomicrus bispinatus	16717	Euprotomicrus bispinatus	305515
NC_083184.1	2591482258	Cubiceps paradoxus	16516	Cubiceps paradoxus	316137
NC_083185.1	2591482272	Uropterygius macrocephalus	16513	Uropterygius macrocephalus	876643
NC_083186.1	2591482286	Eviota epiphanes	18639	Eviota epiphanes	1248218
NC_083187.1	2591482300	Larimus fasciatus	16487	Larimus fasciatus	329433
NC_083188.1	2591482314	Notoscopelus resplendens	18342	Notoscopelus resplendens	123257
NC_083189.1	2591482328	Remora osteochir	16632	Remora osteochir	516980
NC_083190.1	2591482342	Sclerasterias satsumana	16198	Sclerasterias satsumana	3253356
NC_083191.1	2591482356	Poraniopsis inflata	16322	Poraniopsis inflata	556853
NC_083212.1	2591484182	Euphausia crystallorophias	17291	Euphausia crystallorophias	48141
NC_083213.1	2591484196	Discogobio brachyphysallidos	16680	Discogobio brachyphysallidos	369651
NC_083222.1	2591887110	Globicephala melas	16390	Globicephala melas	9731
NC_083265.1	2592799104	Balaeniceps rex	16925	Balaeniceps rex	33584
NC_083266.1	2592799118	Oxyurichthys ophthalmonema	16504	Oxyurichthys ophthalmonema	1003768
NC_083267.1	2592799132	Oxyurichthys microlepis	16506	Oxyurichthys microlepis	2578316
NC_083269.1	2592799160	Psettodes belcheri	16747	Psettodes belcheri	241828
NC_083273.1	2592799218	Echinocrepis rostrata	15716	Echinocrepis rostrata	527038
NC_083274.1	2592799232	Lefroyothrips lefroyi	15206	Lefroyothrips lefroyi	1030666
NC_083275.1	2592799246	Thitarodes xunhuaensis	15712	Thitarodes xunhuaensis	92032
NC_083486.1	2618379153	Psittacula echo	18856	Psittacula echo	232653
NC_083487.1	2618379154	Anopheles gambiae	15363	Anopheles gambiae	7165
NC_083922.1	2627888493	Rhogeessa mira	16807	Rhogeessa mira	258949
NC_083923.1	2627888507	Rhogeessa genowaysi	16781	Rhogeessa genowaysi	433358
NC_083963.1	2627891713	Chromodoris colemani	14257	Chromodoris colemani	508125
NC_083966.1	2627891856	Ceriagrion nipponicum	16874	Ceriagrion nipponicum	257037
NC_083967.1	2627891870	Parapoynx fluctuosalis	15450	Parapoynx fluctuosalis	1557973
NC_083968.1	2627891884	Hybopsis amblops	16710	Hybopsis amblops	111836
NC_083969.1	2627891898	Paraponera clavata	17018	Paraponera clavata	55425
NC_083970.1	2627891912	Isomyia nebulosa	16438	Isomyia nebulosa	3073719
NC_083971.1	2627891926	Satarupa monbeigi	15338	Satarupa monbeigi	425086
NC_083972.1	2627891940	Gerosis sinica	15407	Gerosis sinica	2866485
NC_083973.1	2627891954	Capila pennicillatum	15316	Capila pennicillatum	2866476
NC_083974.1	2627891968	Capila neolineata	15328	Capila neolineata	3078206
NC_083975.1	2627891982	Aurivittia aurivittata	15421	Aurivittia aurivittata	3078205
NC_083976.1	2627891996	Monoserius pennarius	15197	Monoserius pennarius	2203294
NC_083983.1	2627892479	Torpedo suessii	17412	Torpedo suessii	3071792
NC_083998.1	2627893811	Manis mysteria	17977	Manis mysteria	3078835
NC_083999.1	2627893825	Phyllidia picta	14624	Phyllidia picta	1481448
NC_084000.1	2627893839	Phyllidiella hageni	14544	Phyllidiella hageni	2873953
NC_084001.1	2627893853	Phyllidiella zeylanica	14710	Phyllidiella zeylanica	2724330
NC_084002.1	2627893867	Phyllidiopsis xishaensis	14792	Phyllidiopsis xishaensis	1881999
NC_084003.1	2627893881	Phyllidiopsis shireenae	15075	Phyllidiopsis shireenae	1881998
NC_084043.1	2627897692	Peromyscus hooperi	16288	Peromyscus hooperi	414444
NC_084052.1	2627898409	Pomacea reevei	15660	Pomacea reevei	3078831
NC_084053.1	2627898423	Pomacea aulanieri	16096	Pomacea aulanieri	2842512
NC_084064.1	2627899190	Aneogmena fischeri	15411	Aneogmena fischeri	3079919
NC_084073.1	2627899879	Lepomis megalotis	16409	Lepomis megalotis	270330
NC_084074.1	2627899893	Lepomis humilis	16481	Lepomis humilis	255468
NC_084075.1	2627899907	Lepomis symmetricus	16484	Lepomis symmetricus	270333
NC_084076.1	2627899921	Centrarchus macropterus	16504	Centrarchus macropterus	201694
NC_084077.1	2627899935	Cottus hypselurus	16531	Cottus hypselurus	147211
NC_084078.1	2627899949	Crystallaria asprella	16538	Crystallaria asprella	54325
NC_084079.1	2627899963	Fundulus catenatus	16544	Fundulus catenatus	34776
NC_084080.1	2627899977	Etheostoma stigmaeum	16557	Etheostoma stigmaeum	54344
NC_084081.1	2627899991	Etheostoma gracile	16579	Etheostoma gracile	54331
NC_084082.1	2627900005	Moxostoma erythrurum	16602	Moxostoma erythrurum	196769
NC_084083.1	2627900019	Percina maculata	16604	Percina maculata	57866
NC_084084.1	2627900033	Moxostoma duquesnii	16605	Moxostoma duquesnii	196921
NC_084085.1	2627900047	Percina sciera	16613	Percina sciera	163832
NC_084086.1	2627900061	Percina vigil	16615	Percina vigil	163838
NC_084087.1	2627900075	Percina shumardi	16627	Percina shumardi	163833
NC_084088.1	2627900089	Campostoma oligolepis	16650	Campostoma oligolepis	364065
NC_084089.1	2627900103	Ammocrypta vivax	16655	Ammocrypta vivax	105259
NC_084090.1	2627900118	Luxilus pilsbryi	16680	Luxilus pilsbryi	51134
NC_084091.1	2627900132	Notropis maculatus	16701	Notropis maculatus	232996
NC_084092.1	2627900146	Notropis texanus	16705	Notropis texanus	156708
NC_084093.1	2627900160	Notropis percobromus	16710	Notropis percobromus	478987
NC_084094.1	2627900174	Notropis buccata	16714	Notropis buccata	111834
NC_084095.1	2627900188	Cyprinella venusta	16729	Cyprinella venusta	28792
NC_084096.1	2627900202	Notropis nubilus	16748	Notropis nubilus	156700
NC_084097.1	2627900216	Erimystax x-punctatus	16751	Erimystax x-punctatus	86921
NC_084098.1	2627900230	Notropis boops	16797	Notropis boops	156695
NC_084101.1	2627900412	Volva habei	16519	Volva habei	3079875
NC_084105.1	2627900618	Cnephaeus nilssonii	17006	Cnephaeus nilssonii	3371016
NC_084110.1	2627900900	Thaumaglossa rufocapillata	16026	Thaumaglossa rufocapillata	3080387
NC_084121.1	2627901728	Goniurosaurus bawanglingensis	17172	Goniurosaurus bawanglingensis	2234022
NC_084122.1	2627901742	Ochotona pallasi pricei	16954	Ochotona pallasi pricei	197773
NC_084124.1	2627901840	Nurudea zhengii	15392	Nurudea zhengii	2908643
NC_084128.1	2627901983	Afronurus levis	15362	Afronurus levis	1310298
NC_084162.1	2627904913	Koreoleptoxis friniana	15544	Koreoleptoxis friniana	2582462
NC_084163.1	2627904927	Hemiculterella wui	16619	Hemiculterella wui	2965528
NC_084169.1	2627905376	Aplomya metallica	15070	Aplomya metallica	380537
NC_084170.1	2627905390	Lispe neimongola	15348	Lispe neimongola	2032846
NC_084171.1	2627905404	Exoristobia philippinensis	15751	Exoristobia philippinensis	3081681
NC_084172.1	2627905418	Mylabris sibirica	15794	Mylabris sibirica	2921314
NC_084173.1	2627905432	Pselliophora bifascipennis	15821	Pselliophora bifascipennis	3081712
NC_084183.1	2627906163	Anotylus gibbulus	16855	Anotylus gibbulus	2992775
NC_084184.1	2627906177	Turnix suscitator	16816	Turnix suscitator	292133
NC_084192.1	2627906667	Cheiloneurus chinensis	15673	Cheiloneurus chinensis	3082044
NC_084193.1	2627906691	Phyllorhiza punctata	16967	Phyllorhiza punctata	493932
NC_084194.1	2627906716	Schistura polytaenia	16575	Schistura polytaenia	341108
NC_084197.1	2627906863	Odontothrips phaseoli	15540	Odontothrips phaseoli	3078581
NC_084198.1	2627906884	Pseudodiaptomus hessei	14714	Pseudodiaptomus hessei	2919416
NC_084204.1	2627907355	Haemaphysalis warburtoni	14695	Haemaphysalis warburtoni	3081970
NC_084205.1	2627907369	Rhipicephalus pumilio	14751	Rhipicephalus pumilio	127007
NC_084207.1	2627907469	Fulgoraria rupestris rupestris	16223	Fulgoraria rupestris rupestris	3082331
