AN	GI	Species	Genome_length	ncbi_name	ncbi_taxid
NC_072275.1	2459375577	Berchemia polyphylla 	161222	Berchemia polyphylla	1082498
NC_072276.1	2459375664	Hippuris montana 	152375	Hippuris montana	1981227
NC_072282.1	2459375962	Fargesia angustissima 	139706	Fargesia angustissima	2490295
NC_072291.1	2459376166	Crepidomanes latealatum 	145943	Crepidomanes latealatum	164669
NC_072297.1	2459376352	Cyperus papyrus 	184765	Cyperus papyrus	76434
NC_072298.1	2459376445	Xanthium strumarium 	151852	Xanthium strumarium	318068
NC_072300.1	2459376546	Zingiber densissimum 	163607	Zingiber densissimum	857214
NC_072301.1	2459376634	Zingiber ellipticum 	163455	Zingiber ellipticum	199671
NC_072302.1	2459376722	Zingiber koshunense 	163394	Zingiber koshunense	2984246
NC_072303.1	2459376809	Zingiber neotruncatum 	162481	Zingiber neotruncatum	336858
NC_072304.1	2459376897	Zingiber orbiculatum 	163527	Zingiber orbiculatum	336848
NC_072305.1	2459376985	Zingiber purpureum 	163135	Zingiber purpureum	857215
NC_072306.1	2459377074	Zingiber smilesianum 	163640	Zingiber smilesianum	765958
NC_072307.1	2459377162	Zingiber xishuangbannaense 	163487	Zingiber xishuangbannaense	857217
NC_072308.1	2459377250	Zingiber yingjiangense 	163623	Zingiber yingjiangense	2984253
NC_072310.1	2459377426	Zingiber cochleariforme 	163665	Zingiber cochleariforme	2984243
NC_072311.1	2459377514	Zingiber flavomaculosum 	163298	Zingiber flavomaculosum	2984244
NC_072312.1	2459377600	Cardamine glechomifolia	154307	Cardamine glechomifolia	1030488
NC_072313.1	2459377685	Agave durangensis 	157442	Agave durangensis	1545860
NC_072314.1	2459377772	Orobanche pycnostachya 	91898	Orobanche pycnostachya	321418
NC_072315.1	2459377806	Stipa krylovii 	137849	Stipa krylovii	408133
NC_072316.1	2459377892	Stipa kirghisorum 	137852	Stipa kirghisorum	665528
NC_072317.1	2459377980	Stipa sareptana 	137831	Stipa sareptana	408132
NC_072318.1	2459378066	Stipa subsessiliflora 	137120	Stipa subsessiliflora	665544
NC_072319.1	2459378153	Stipa regeliana 	137372	Stipa regeliana	665534
NC_072321.1	2459378325	Stipa roborowskyi 	137214	Stipa roborowskyi	665537
NC_072322.1	2459378413	Stipa aliena 	137379	Stipa aliena	666005
NC_072323.1	2459378500	Stipa capillacea 	137158	Stipa capillacea	665497
NC_072324.1	2459378587	Stipa grandis 	137859	Stipa grandis	408131
NC_072325.1	2459378673	Stipa baicalensis 	137842	Stipa baicalensis	408127
NC_072329.1	2459378887	Camellia caudata 	157043	Camellia caudata	319924
NC_072338.1	2459379098	Beccarinda tonkinensis 	154113	Beccarinda tonkinensis	1523603
NC_072340.1	2459379201	Huperzia arctica 	153956	Huperzia arctica	669708
NC_072342.1	2459379304	Adonis ramosa 	157057	Adonis ramosa	471709
NC_072345.1	2459379418	Koeleria macrantha 	136065	Koeleria macrantha	366481
NC_072347.1	2459379516	Pentanema britannicum 	150774	Pentanema britannica	119176
NC_072505.1	2468670735	Coccinia rehmannii	157116	Coccinia rehmannii	386151
NC_072506.1	2468670897	Gymnopetalum chinense	157357	Gymnopetalum chinense	486424
NC_072507.1	2468671026	Trichosanthes tridentata	157213	Trichosanthes tridentata	2888449
NC_072508.1	2468671172	Trichosanthes subrosea	157298	Trichosanthes subrosea	2888446
NC_072509.1	2468671310	Trichosanthes pedata	157272	Trichosanthes pedata	1144452
NC_072510.1	2468671441	Trichosanthes smilacifolia	155159	Trichosanthes smilacifolia	1144461
NC_072511.1	2468671574	Trichosanthes schlechteri	156805	Trichosanthes schlechteri	486431
NC_072512.1	2468671709	Trichosanthes reticulinervis	157462	Trichosanthes reticulinervis	386245
NC_072513.1	2468671831	Trichosanthes tetragonosperma	156887	Trichosanthes tetragonosperma	2888447
NC_072514.1	2468671950	Trichosanthes pubera subsp. rubriflos	132385	Trichosanthes pubera subsp. rubriflos	459633
NC_072515.1	2468672078	Trichosanthes dafangensis	157258	Trichosanthes dafangensis	685055
NC_072516.1	2468672207	Luffa aegyptiaca	157296	Luffa aegyptiaca	3670
NC_072517.1	2468672329	Thladiantha dentata	155567	Thladiantha dentata	1045181
NC_072518.1	2468672458	Trichosanthes cucumerina	157411	Trichosanthes cucumerina	50543
NC_072524.1	2468672829	Saccharum barberi	141174	Saccharum barberi	152679
NC_072525.1	2468672969	Saccharum sinense	141174	Saccharum sinense	154766
NC_072527.1	2468673151	Geodorum recurvum 	149434	Geodorum recurvum	1523572
NC_072528.1	2468673272	Stachytarpheta jamaicensis 	153719	Stachytarpheta jamaicensis	634377
NC_072529.1	2468673415	Verbena bonariensis 	153144	Verbena bonariensis	28516
NC_072530.1	2468673552	Verbena brasiliensis 	153396	Verbena brasiliensis	326937
NC_072531.1	2468673691	Pilea cavernicola 	152343	Pilea cavernicola	2998964
NC_072532.1	2468673843	Gelidocalamus stellatus 	139576	Gelidocalamus stellatus	548147
NC_072533.1	2468673967	Gelidocalamus zixingensis (plasmid) 	139500	Gelidocalamus zixingensis	3030641
NC_072534.1	2468674099	Gelidocalamus multifolius (plasmid)	139745	Gelidocalamus multifolius	3030636
NC_072537.1	2468674346	Smallanthus sonchifolius 	152301	Smallanthus sonchifolius	185202
NC_072552.1	2468675244	Viburnum japonicum 	158606	Viburnum japonicum	237942
NC_072553.1	2468675393	Indosasa lipoensis 	139655	Indosasa lipoensis	863012
NC_072555.1	2468675575	Isatis costata 	153818	Isatis costata	1439905
NC_072556.1	2468675710	Lonicera microphylla 	154945	Lonicera microphylla	447671
NC_072558.1	2468675884	Anthurium andraeanum	162560	Anthurium andraeanum	226677
NC_072560.1	2468676078	Nothodoritis zhejiangensis 	143534	Nothodoritis zhejiangensis	331219
NC_072561.1	2468676201	Aristea ecklonii	153548	Aristea ecklonii	1142941
NC_072562.1	2468676334	Chasmanthe floribunda	151293	Chasmanthe floribunda	1158074
NC_072563.1	2468676447	Phalocallis coelestis	152789	Phalocallis coelestis	796831
NC_072564.1	2468676563	Dierama igneum	152328	Dierama igneum	2992860
NC_072565.1	2468676699	Diplarrena moraea	155895	Diplarrena moraea	2992861
NC_072566.1	2468676837	Freesia laxa	152858	Freesia laxa	49692
NC_072567.1	2468676979	Bolbostemma paniculatum 	160781	Bolbostemma paniculatum	381652
NC_072570.1	2468677201	Viburnum chinshanense 	158391	Viburnum chinshanense	2291176
NC_072572.1	2468677383	Gladiolus communis	151608	Gladiolus communis	58992
NC_072573.1	2468677522	Neomarica candida	151102	Trimezia candida	1201177
NC_072574.1	2468677663	Isophysis tasmanica	158654	Isophysis tasmanica	49752
NC_072575.1	2468677801	Libertia pulchella	154129	Libertia pulchella	1406371
NC_072576.1	2468677923	Moraea polystachya	152361	Moraea polystachya	148520
NC_072577.1	2468678061	Moraea spathulata	152127	Moraea spathulata	58964
NC_072578.1	2468678207	Nivenia stokoei	152780	Nivenia stokoei	1130978
NC_072579.1	2468678351	Olsynium douglasii	152197	Olsynium douglasii	1053788
NC_072580.1	2468678497	Patersonia fragilis	155062	Patersonia fragilis	58968
NC_072581.1	2468678649	Sisyrinchium idahoense	151006	Sisyrinchium idahoense	915442
NC_072582.1	2468678797	Tigridia pavonia	164622	Tigridia pavonia	152754
NC_072583.1	2468678941	Tritonia disticha	151724	Tritonia disticha	152759
NC_072584.1	2468679085	Watsonia pillansii	151981	Watsonia pillansii	2993613
NC_072585.1	2468679226	Witsenia maura	151260	Witsenia maura	122950
NC_072586.1	2468679358	Doryanthes palmeri	159107	Doryanthes palmeri	182178
NC_072587.1	2468679481	Xeronema callistemon	154769	Xeronema callistemon	51387
NC_072588.1	2468679616	Zephyra violiflora	157813	Zephyra violiflora	85340
NC_072589.1	2468679751	Adenosma glutinosum	154220	Adenosma glutinosa	1381010
NC_072590.1	2468679891	Deinostema violacea	154280	Deinostema violacea	2803922
NC_072591.1	2468680039	Trapella sinensis	152297	Trapella sinensis	1218918
NC_072592.1	2468680170	Ellisiophyllum pinnatum	152424	Ellisiophyllum pinnatum	263963
NC_072593.1	2468680300	Linaria buriatica	150665	Linaria buriatica	3031286
NC_072594.1	2468680418	Russelia equisetiformis	153337	Russelia equisetiformis	160402
NC_072608.1	2468681016	Camellia lungshenensis 	156795	Camellia lungshenensis	452962
NC_072610.1	2468681154	Allium carolinianum 	153311	Allium carolinianum	105480
NC_072621.1	2468682166	Citrus japonica var. margarita	160230	Citrus japonica var. margarita	85437
NC_072622.1	2468682327	Filipendula auriculata	153781	Filipendula auriculata	3015786
NC_072623.1	2468682470	Filipendula multijuga	154633	Filipendula multijuga	176127
NC_072624.1	2468682617	Filipendula palmata	154624	Filipendula palmata	1769926
NC_072625.1	2468682785	Filipendula vestita	154524	Filipendula vestita	1769928
NC_072626.1	2468682937	Filipendula intermedia	154610	Filipendula intermedia	2259405
NC_072627.1	2468683111	Filipendula nuda	154622	Filipendula nuda	3031466
NC_072628.1	2468683281	Filipendula ulmaria	154464	Filipendula ulmaria	57917
NC_072629.1	2468683437	Filipendula angustiloba	154624	Filipendula angustiloba	1769919
NC_072631.1	2468683841	Geodorum attenuatum 	149350	Geodorum attenuatum	2594760
NC_072632.1	2468683991	Geodorum densiflorum 	149534	Geodorum densiflorum	160521
NC_072636.1	2468684350	Helianthus nuttallii subsp. nuttallii 	151179	Helianthus nuttallii subsp. nuttallii	1221638
NC_072661.1	2468686635	Hesperantha coccinea	151955	Hesperantha coccinea	152746
NC_072662.1	2468686797	Trimezia steyermarkii	152777	Trimezia steyermarkii	58979
NC_072663.1	2468686960	Tetradium glabrifolium isolate E.f.1 	158706	Tetradium glabrifolium	354522
NC_072665.1	2468687156	Glycyrrhiza squamulosa 	127779	Glycyrrhiza squamulosa	2731867
NC_072669.1	2468687448	Tussilago farfara 	150300	Tussilago farfara	118778
NC_072670.1	2468687567	Castanopsis lamontii	161817	Castanopsis lamontii	1045282
NC_072671.1	2468687704	Castanopsis fabri	160518	Castanopsis faberi	425821
NC_072673.1	2468687839	Nymphaea pubescens	159707	Nymphaea pubescens	307974
NC_072676.1	2468688026	Sassafras randaiense 	153146	Sassafras randaiense	434240
NC_072693.1	2468688739	Sassafras albidum 	152562	Sassafras albidum	46945
NC_072702.1	2468689231	Liparis ferruginea 	158298	Liparis ferruginea	2977356
NC_072707.1	2468689519	Dendrobium capillipes 	159400	Dendrobium capillipes	179351
NC_072708.1	2468689666	Wolffia arrhiza	169602	Wolffia arrhiza	161111
NC_072724.1	2468690818	Ochna integerrima 	157329	Ochna integerrima	210381
NC_072725.1	2468690955	Ochna serrulata 	157835	Ochna serrulata	56634
NC_072727.1	2468691141	Isatis minima 	153643	Isatis minima	398449
NC_072728.1	2468691284	Isatis violascens 	153262	Isatis violascens	1505641
NC_072729.1	2468691421	Beesia deltophylla	157506	Beesia deltophylla	2854258
NC_072898.1	2473928177	Aconitum umbrosum	157227	Aconitum umbrosum	1045226
NC_072908.1	2473928781	Amana tianmuensis	151518	Amana tianmuensis	2903554
NC_072909.1	2473928864	Paeonia lactiflora x Paeonia x lemoinei	152958	Paeonia lactiflora x Paeonia x lemoinei	3033833
NC_072910.1	2473928951	Calanthe graciliflora 	158214	Calanthe graciliflora	309529
NC_072911.1	2473929039	Coleogyne ramosissima	162170	Coleogyne ramosissima	401069
NC_072912.1	2473929124	Exochorda giraldii	160402	Exochorda giraldii	32225
NC_072913.1	2473929208	Kerria japonica	160038	Kerria japonica	120385
NC_072914.1	2473929292	Neillia gracilis	159426	Neillia gracilis	190005
NC_072915.1	2473929378	Neillia hanceana	159505	Neillia hanceana	141009
NC_072916.1	2473929463	Neillia serratisepala	159841	Neillia serratisepala	1043504
NC_072917.1	2473929549	Neillia uekii	159447	Neillia uekii	190007
NC_072918.1	2473929634	Neviusia alabamensis	159817	Neviusia alabamensis	32235
NC_072919.1	2473929718	Neviusia cliftonii	159681	Neviusia cliftonii	1961200
NC_072920.1	2473929803	Oemleria cerasiformis	158964	Oemleria cerasiformis	32237
NC_072921.1	2473929887	Prinsepia sinensis	159074	Prinsepia sinensis	133203
NC_072922.1	2473929971	Rhodotypos scandens	158315	Rhodotypos scandens	32245
NC_072928.1	2473930280	Saussurea katochaete 	152586	Saussurea katochaete	238945
NC_072929.1	2473930368	Saussurea superba 	152490	Saussurea superba	238956
NC_072930.1	2473930456	Saussurea stella 	152442	Saussurea stella	238954
NC_072931.1	2473930544	Potentilla saundersiana 	156346	Potentilla saundersiana	667282
NC_072935.1	2473930720	Dalbergia oligophylla	159310	Dalbergia oligophylla	3033941
NC_072937.1	2473930820	Euphorbia makinoi 	163059	Euphorbia makinoi	1046480
NC_072938.1	2473930906	Euphorbia hypericifolia 	164981	Euphorbia hypericifolia	212834
NC_072939.1	2473930994	Euphorbia nutans 	162841	Euphorbia nutans	216481
NC_072941.1	2473931092	Pilea notata 	150979	Pilea notata	345217
NC_072944.1	2473931222	Serjania erecta 	159297	Serjania erecta	3019043
NC_072945.1	2473931310	Amorphophallus coaetaneus 	175465	Amorphophallus coaetaneus	175724
NC_072946.1	2473931395	Prunus conadenia 	158058	Prunus conadenia	1642854
NC_072947.1	2473931479	Prunus mugus 	157926	Prunus mugus	1642862
NC_072948.1	2473931564	Prunus polytricha 	157989	Prunus polytricha	1642864
NC_072949.1	2473931649	Prunus serrula 	157973	Prunus serrula	1358727
NC_072950.1	2473931734	Prunus yunnanensis 	157928	Prunus yunnanensis	1642872
NC_072951.1	2473931819	Helianthus neglectus 	151109	Helianthus neglectus	73300
NC_072959.1	2473932029	Astrocaryum alatum	155797	Astrocaryum alatum	145671
NC_072960.1	2473932118	Desmoncus orthacanthos	156655	Desmoncus orthacanthos	169989
NC_072967.1	2473932317	Dypsis pinnatifrons	159111	Dypsis pinnatifrons	2559483
NC_072968.1	2473932405	Dypsis fibrosa	158722	Dypsis fibrosa	292759
NC_072971.1	2473932618	Haraella retrocalla	146618	Haraella retrocalla	312811
NC_072972.1	2473932694	Pachygone laurifolia 	157961	Pachygone laurifolia	152359
NC_072976.1	2473932923	Peucedanum franchetii 	148281	Peucedanum franchetii	2992064
NC_072979.1	2473933039	Syzygium polyanthum 	158527	Syzygium polyanthum	883761
NC_072987.1	2473933221	Fordiophyton tereticaule	155191	Fordiophyton tereticaule	2936324
NC_072999.1	2473933458	Commelina benghalensis 	160663	Commelina benghalensis	34173
NC_073000.1	2473933543	Amaranthus roxburghianus 	149969	Amaranthus roxburghianus	124764
NC_073004.1	2473933668	Drosera capensis 	178968	Drosera capensis	4366
NC_073005.1	2473933779	Solanum virginianum	154497	Solanum virginianum	223891
NC_073006.1	2473933865	Persicaria lapathifolia 	159077	Persicaria lapathifolia	430754
NC_073007.1	2473933951	Persicaria capitata 	158826	Persicaria capitata	452457
NC_073010.1	2473934088	Filipendula camtschatica	154205	Filipendula camtschatica	1769920
NC_073014.1	2473934210	Ficus subpisocarpa 	160708	Ficus subpisocarpa	1118427
NC_073015.1	2473934294	Euphorbia royleana 	164178	Euphorbia royleana	1130020
NC_073016.1	2473934380	Trevesia palmata 	156513	Trevesia palmata	46421
NC_073021.1	2473934524	Pachysandra axillaris 	157353	Pachysandra axillaris	122319
NC_073097.1	2476388775	Crateva religiosa 	156531	Crateva religiosa	202634
NC_073098.1	2476388881	Tournefortia argentea 	155865	Heliotropium foertherianum	2918407
NC_073099.1	2476388989	Campsis radicans 	153630	Campsis radicans	83937
NC_073100.1	2476389093	Acalypha australis 	168885	Acalypha australis	720869
NC_073102.1	2476389220	Dryas octopetala var. asiatica 	158271	Dryas octopetala var. asiatica	1119055
NC_073103.1	2476389325	Gynostemma laxum 	157787	Gynostemma laxum	1348127
NC_073104.1	2476389429	Gynostemma simplicifolium 	157840	Gynostemma simplicifolium	2959665
NC_073106.1	2476389607	Lonicera harae	154959	Lonicera harae	1503369
NC_073108.1	2476389736	Schizachyrium glaziovii 	139239	Schizachyrium glaziovii	2851948
NC_073110.1	2476389867	Durio dulcis 	141676	Durio dulcis	140962
NC_073112.1	2476389990	Torenia flava 	153867	Torenia flava	1280384
NC_073113.1	2476390098	Torenia polygonoides 	153477	Torenia polygonoides	258762
NC_073114.1	2476390209	Clerodendrum paniculatum 	152225	Clerodendrum paniculatum	54223
NC_073116.1	2476390341	Taxus wallichiana var. yunnanensis 	128141	Taxus wallichiana var. yunnanensis	2778344
NC_073117.1	2476390446	Begonia cavaleriei 	168857	Begonia cavaleriei	694480
NC_073118.1	2476390555	Begonia leprosa 	168908	Begonia leprosa	294965
NC_073119.1	2476390664	Begonia cathayana 	169164	Begonia cathayana	161527
NC_073120.1	2476390777	Begonia grandis 	169050	Begonia grandis	79767
NC_073121.1	2476390885	Begonia umbraculifolia 	169682	Begonia umbraculifolia	1045265
NC_073122.1	2476390993	Begonia obsolescens 	167409	Begonia obsolescens	3027246
NC_073123.1	2476391102	Begonia smithiana 	169694	Begonia smithiana	3027247
NC_073126.1	2476391257	Swertia divaricata	152073	Swertia divaricata	3028607
NC_073149.1	2476391898	Eutrema deltoideum 	154051	Eutrema deltoideum	347887
NC_073153.1	2476392068	Helianthus debilis subsp. silvestris	150996	Helianthus debilis subsp. silvestris	74140
NC_073154.1	2476392154	Amomum maximum 	163602	Amomum maximum	252855
NC_073505.1	2489639783	Senecio scandens 	150439	Senecio scandens	189247
NC_073520.1	2489640484	Canarium odontophyllum	159433	Canarium odontophyllum	1737613
NC_073535.1	2489640909	Platanus orientalis 	161717	Platanus orientalis	122832
NC_073536.1	2489641000	Aster asteroides 	152549	Aster asteroides	1196464
NC_073537.1	2489641086	Aster souliei 	152599	Aster souliei	1196499
NC_073539.1	2489641185	Polygonatum griffithii	155977	Polygonatum griffithii	1044910
NC_073541.1	2489641285	Caragana opulens 	131946	Caragana opulens	390498
NC_073542.1	2489641363	Caragana tibetica 	129303	Caragana tibetica	390503
NC_073547.1	2489641498	Leibnitzia nepalensis 	151518	Leibnitzia nepalensis	909278
NC_073549.1	2489641621	Quercus argyrotricha 	160999	Quercus argyrotricha	1266313
NC_073560.1	2489641882	Saxifraga daqiaoensis	148827	Saxifraga daqiaoensis	2018573
NC_073561.1	2489641968	Saxifraga kwangsiensis	149577	Saxifraga kwangsiensis	2652141
NC_073562.1	2489642054	Saxifraga kegangii	149979	Saxifraga kegangii	2018575
NC_073563.1	2489642141	Saxifraga luoxiaoensis	149328	Saxifraga luoxiaoensis	2419559
NC_073564.1	2489642227	Saxifraga geifolia (nom. illeg.) 	150670	Saxifraga mengtzeana	1792766
NC_073565.1	2489642314	Saxifraga damingshanensis 	149567	Saxifraga damingshanensis	2664457
NC_073566.1	2489642400	Saxifraga viridiflora 	150308	Saxifraga viridiflora	3027960
NC_073571.1	2489642661	Cuscuta chinensis	87103	Cuscuta chinensis	267557
NC_073572.1	2489642736	Cuscuta macrocephala	80284	Cuscuta macrocephala	437275
NC_073573.1	2489642807	Cuscuta corymbosa var. stylosa	79684	Cuscuta corymbosa var. stylosa	437254
NC_073574.1	2489642878	Cuscuta indecora	81804	Cuscuta indecora	267559
NC_073575.1	2489642951	Cuscuta vandevenderi	82777	Cuscuta vandevenderi	1458423
NC_073576.1	2489643013	Cuscuta haughtii	82941	Cuscuta haughtii	437265
NC_073577.1	2489643074	Cuscuta volcanica	85698	Cuscuta volcanica	1423681
NC_073578.1	2489643134	Cuscuta pacifica	82539	Cuscuta pacifica	703176
NC_073579.1	2489643195	Cuscuta micrantha	85736	Cuscuta micrantha	437277
NC_073580.1	2489643256	Cuscuta nevadensis	83906	Cuscuta nevadensis	437279
NC_073581.1	2489643317	Cuscuta polyanthemos	84968	Cuscuta polyanthemos	437288
NC_073582.1	2489643378	Entada phaseoloides 	159963	Entada phaseoloides	489316
NC_073583.1	2489643464	Vaccinium floribundum 	187966	Vaccinium floribundum	180757
NC_073584.1	2489643549	Theobroma bicolor	160317	Theobroma bicolor	108878
OK012095.1	2156867548	Habenaria dentata 	153682	Habenaria dentata	1200756
OK012601.1	2126944449	Hancockia uniflora 	157833	Hancockia uniflora	1470424
OK037101.1	2180637927	Azadirachta indica var. siamensis 	160477	Azadirachta indica var. siamensis	2528470
OK040129.1	2119743143	Cyanthillium cinereum	152750	Cyanthillium cinereum	211151
OK040688.1	2104441017	Primula obconica subsp. obconica 	154028	Primula obconica subsp. obconica	690502
OK040956.1	2132859875	Fallopia dentatoalata 	162625	Fallopia dentatoalata	76030
OK040957.1	2132860035	Fallopia convolvulus 	162636	Fallopia convolvulus	76029
OK046127.1	2156866990	Camellia leyensis 	157063	Camellia leyensis	2878120
OK046142.1	2163714592	Chimonobambusa hirtinoda 	139561	Chimonobambusa hirtinoda	2152959
OK054368.1	2130626024	Litsea cubeba var. formosana	152739	Litsea cubeba var. formosana	2875321
OK054488.1	2112326641	Dunnaria dunnii	160280	Dunnaria dunnii	661364
OK054489.1	2161218051	Fagopyrum longistylum 	159325	Fagopyrum longistylum	2896031
OK054490.1	2161218138	Fagopyrum urophyllum 	159350	Fagopyrum urophyllum	62331
OK075084.1	2216794625	Calanthe arcuata 	158779	Calanthe arcuata	309527
OK077762.1	2126652002	Ficus heterostyla	160300	Ficus heterostyla	1191356
OK077764.1	2126652172	Ficus squamosa	160350	Ficus squamosa	479822
OK094518.1	2147631602	Salvia chienii 	151530	Salvia chienii	342064
OK127880.1	2154015383	Zanthoxylum asiaticum	158508	Zanthoxylum asiaticum	2839963
OK128342.1	2112329835	Artemisia giraldii 	151072	Artemisia giraldii	669123
OK138590.1	2234299904	Cephalotaxus sp.	137285	Cephalotaxus sp. JW-2022a	2939433
OK138591.1	2234299987	Cephalotaxus harringtonia var. wilsoniana 	136266	Cephalotaxus harringtonia var. wilsoniana	50179
OK173600.1	2119746265	Dendrobium cariniferum 	159479	Dendrobium cariniferum	179352
OK173601.1	2119746352	Dendrobium williamsonii 	159695	Dendrobium williamsonii	161871
OK181904.1	2155002233	Camellia trichosperma 	156605	Camellia trichosperma	2321418
OK236359.1	2126932866	Kelloggia chinensis	155665	Kelloggia chinensis	269116
OK236360.1	2126932950	Pseudogalium paradoxum	153093	Pseudogalium paradoxum	1353283
OK236384.2	2449417726	Chrysojasminum subhumile 	159573	Chrysojasminum subhumile	389176
OK271106.1	2131188450	Cynanchum bungei 	160572	Cynanchum bungei	698326
OK271107.1	2131188808	Vincetoxicum pycnostelma 	157826	Vincetoxicum bungei	228726
OK274088.1	2120245137	Amorpha californica var. napensis	158294	Amorpha californica var. napensis	1486963
OK274247.1	2120245309	Iris speculatrix	152368	Iris speculatrix	1043429
OK323148.1	2158463017	Laggera crispata 	155522	Laggera crispata	441199
OK323949.1	2155471833	Aconitum bulleyanum 	155791	Aconitum bulleyanum	226111
OK323962.1	2162582796	Aster tongolensis 	152571	Aster tongolensis	858950
OK323964.1	2162582953	Acanthocalyx nepalensis subsp. delavayi 	149253	Morina nepalensis subsp. delavayi	242168
OK326864.1	2126927411	Solanum muricatum 	155681	Solanum muricatum	205567
OK326865.1	2126927498	Calycophyllum spruceanum 	154480	Calycophyllum spruceanum	271242
OK328175.1	2164569550	Ilex x wandoensis 	157546	Ilex x wandoensis	525220
OK336487.1	2131203119	Hibiscus coccineus 	160280	Hibiscus coccineus	241594
OK336488.1	2131203432	Kosteletzkya pentacarpos 	161777	Kosteletzkya pentacarpos	69161
OK336543.1	2306648106	Chrysosplenium griffithii var. intermedium 	152349	Chrysosplenium griffithii var. intermedium	2970288
OK349678.1	2148212435	Meconopsis betonicifolia 	151935	Meconopsis betonicifolia	248828
OK375500.1	2132858871	Ficus dinganensis	160018	Ficus dinganensis	2699267
OK375873.1	2150810327	Clematis mandshurica 	159563	Clematis mandshurica	748703
OK405020.1	2147638296	Camellia tetracocca 	157026	Camellia tetracocca	1840597
OK448480.1	2168680371	Ligularia biceps 	151153	Ligularia biceps	2883052
OK509161.1	2155470776	Betula nigra 	160804	Betula nigra	3508
OK509163.1	2157137801	Ardisia sieboldii 	156923	Ardisia sieboldii	1265926
OK509164.1	2157137898	Ardisia perreticulata 	156953	Ardisia perreticulata	2879106
OK509165.1	2157137998	Ardisia argenticaulis 	156940	Ardisia argenticaulis	1200268
OK509166.1	2157138092	Ardisia obtusa 	156626	Ardisia obtusa	1871140
OK509167.1	2157138185	Ardisia balansana 	155307	Ardisia balansana	2305185
OK509168.1	2157138281	Ardisia nutantiflora 	156542	Ardisia nutantiflora	2878560
OK509170.1	2157138488	Ardisia villosa 	156720	Ardisia villosa	587404
OK539525.1	2161207987	Aconitum habaense 	155800	Aconitum habaense	2894518
OK539526.1	2161208072	Picea brachytyla var. complanata 	124161	Picea brachytyla var. complanata	1043705
OK539756.1	2154999145	Bassia littorea 	151306	Bassia littorea	1531848
OK545755.1	2159122878	Eupatorium fortunei 	152401	Eupatorium fortunei	330892
OK585057.1	2156867373	Argyranthemum frutescens 	149626	Argyranthemum frutescens	99032
OK585058.1	2165717002	Hydrocotyle pseudoconferta 	153302	Hydrocotyle pseudoconferta	2886331
OK585059.1	2165717145	Eryngium campestre	155529	Eryngium campestre	82086
OK624205.1	2241218533	Spyridium bifidum subsp. Wanillae	161141	Spyridium bifidum subsp. wanillae	2945651
OK624227.1	2241219838	Spyridium eriocephalum var. glabrisephalum	161140	Spyridium eriocephalum var. glabrisepalum	2945655
OK624256.1	2241221229	Spyridium mucronatum subsp. mucronatum	161311	Spyridium mucronatum subsp. mucronatum	2945684
OK624258.1	2241221316	Spyridium mucronatum subsp. multiflorum	161301	Spyridium mucronatum subsp. multiflorum	2945662
OK624259.1	2241221403	Spyridium mucronatum subsp. recurvum	161241	Spyridium mucronatum subsp. recurvum	2945663
OK624270.1	2241221838	Spyridium obovatum var. velutinum	161304	Spyridium obovatum var. velutinum	2945643
OK624318.1	2241224187	Spyridium stenophyllum subsp. renovatum	161207	Spyridium stenophyllum subsp. renovatum	2945666
OK624319.1	2241224274	Spyridium stenophyllum subsp. stenophyllum	161090	Spyridium stenophyllum subsp. stenophyllum	2945682
OK624336.1	2241225405	Spyridium vexilliferum var. latifolium	161164	Spyridium vexilliferum var. latifolium	2945667
OK624340.1	2241225753	Spyridium vexilliferum var. vexilliferum	161139	Spyridium vexilliferum var. vexilliferum	2945683
OK624380.1	2163269783	Tilia endochrysea 	162838	Tilia endochrysea	1008938
OK634019.1	2164965594	Quercus agrifolia var. agrifolia	161283	Quercus agrifolia var. agrifolia	2559499
OK637269.1	2159117106	Digitaria sanguinalis 	138079	Digitaria sanguinalis	121769
OK661155.1	2329656318	Fallopia multiflora	163496	Fallopia multiflora	76025
OL339478.1	2161744897	Salix kochiana 	155657	Salix kochiana	2893417
OL351132.1	2325196091	Medicago arabica	125056	Medicago arabica	70936
OL351142.1	2325196861	Medicago coronata	125762	Medicago coronata	66811
OL351155.1	2325197860	Medicago praecox	122736	Medicago praecox	70966
OL372263.1	2163269184	Pterobryopsis orientalis 	124719	Pterobryopsis orientalis	84268
OL405086.1	2162199225	Salix wilhelmsiana 	155577	Salix wilhelmsiana	1118009
OL405127.1	2163269267	Calyptothecium hookeri 	124401	Calyptothecium hookeri	663592
OL405564.1	2168682091	Camellia euphlebia 	156618	Camellia euphlebia	447316
OL415138.1	2163269350	Calyptothecium recurvulum	124513	Calyptothecium philippinense	2909375
OL435123.1	2166981183	Nageia fleuryi 	133870	Nageia fleuryi	147279
OL435124.1	2166981287	Rubus rosifolius 	155650	Rubus rosifolius	59498
OL449806.1	2263001573	Schima wallichii 	157300	Schima wallichii	182321
OL449811.1	2263002013	Schima superba 	157289	Schima superba	59677
OL449819.1	2263002717	Schima sinensis 	157316	Schima sinensis	194716
OL449826.1	2263003333	Schima sericans var. paracrenata 	157271	Schima sericans var. paracrenata	2961832
OL449828.1	2263003509	Schima sericans var. sericans 	157313	Schima sericans var. sericans	2961831
OL449829.1	2263003597	Schima remotiserrata 	157287	Schima remotiserrata	182320
